AidData Project ID,Title,Organization,Organization ISO,Organization Role,Organization,Organization ISO,Organization Role,Organization,Organization ISO,Organization Role,Other Organizations,Source,Start Date (DD/MM/YYYY),End Date (DD/MM/YYYY),Planned Start Date (DD/MM/YYYY),Planned End Date (DD/MM/YYYY),Source Detail,Status,AidData Sector Code,AidData Sector Name,AidData Purpose Code,AidData Purpose Name,AidData Activity Code(s),AidData Activity Name(s),Short Description,Long Description,Donor Project ID,Donor Secondary Project ID,Additional Info,Project Commitment Amount (Constant USD2011),Project Disbursement Amount (Constant USD2011),Total Project Cost (Donor Reported),CRS: Untied Amount (Nominal USD),CRS: Tied Amount (Nominal USD),CRS: Partial Tied Amount (Nominal USD),CRS: Pdgg,CRS: Channel Code,CRS: Bi Multi,CRS: Desertification,CRS: Environment,CRS: Gender,CRS: Trade,CRS: Climate,CRS: Biodiversity,CRS: Region,CRS: Sector Code,CRS: Sector,CRS: Purpose Code,CRS: Purpose Name,CRS: Flow Name,CRS: Finance T,CRS: Associated Financing,CRS: Future Ds Principal Amount Usd Nominal,CRS: Future Ds Interest Amount Usd Nominal,CRS: Irtc Amount Usd Nominal,CRS: Received Amount Usd Nominal,CRS: Aid T,CRS: Arrears Interest Amount Usd Nominal,CRS: Arrears Principal Amount Usd Nominal,CRS: Channel Name,CRS: Expert Commitment Amount Usd Nominal,CRS: Export Credit Amount Usd Nominal,CRS: Export Extended Amount Usd Nominal,CRS: FTC,CRS: Initial Report,CRS: Interest Amount Usd Nominal,CRS: Outstanding Amount Usd Nominal,CRS: Repay Type,CRS: Second Interest Rate
9.06E+11,Spanish--RevisiÃƒÂ³n de la Gobernabilidad PÃƒÂºblica y seguimiento a la implementaciÃƒÂ³n.--translation--Review of public governance and monitoring implementation.,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151,"Government and civil society, general",15140,Government administration ,15140.04,Civil service and administrative reform,,El Proyecto busca iniciar una revisiÃƒÂ³n de la gobernabilidad pÃƒÂºblica en Colombia.--beneficiary--INSTITUCIONES,COL20,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,"Spanish--Desarrollo comunitario integral en tres veredas del municipio de Pueblorrico, Antioquia--translation--Integral community development in three villages of the municipality of Pueblorrico, Antioquia",Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151,"Government and civil society, general",15150,Strengthening civil society,15150.02,Community participation and development,,"generar un proceso de desarrollo comunitario integral a largo plazo, en tres veredas del municipio de Pueblorrico, departamento de Antioquia. La propuesta de desarrollo integral serÃƒÂ¡ un resultado de la metodologÃƒÂ­a de planeaciÃƒÂ³n participativa del territorio--beneficiary--CAMPESINOS",COL460,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Encuesta de Valores DemocrÃƒÂ¡ticos/BarÃƒÂ³metro de las AmÃƒÂ©ricas--translation--Survey of democratic values / barometer of the Americas,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151,"Government and civil society, general",15150,Strengthening civil society,15150.05,Other participatory planning and decision making procedures and institutions,,"Realizar una encuesta de muestra nacional anual, para ayudar al avance de una agenda de democratizaciÃƒÂ³n.--beneficiary--POBLACIÃƒâ€œN EN GENERAL",COL35,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--PROYECTO DE FORTALECIMIENTO DEMOCRÃƒÂTICO FASE II--translation--STRENGTHENING DEMOCRACY PROJECT PHASE II,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151,"Government and civil society, general",15150,Strengthening civil society,15150.05,Other participatory planning and decision making procedures and institutions,,Sistematizar los avances y lecciones aprendidas generadas a travÃƒÂ©s de la Fase I del proyecto de Fortalecimiento DemocrÃƒÂ¡tico y diseÃƒÂ±ar una nueva iniciativa que permita impulsar nuevas actividades estratÃƒÂ©gicas.--beneficiary--POBLACIÃƒâ€œN EN GENERAL,COL363,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Defensa de los derechos en Colombia--translation--Rights in Colombia,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151,"Government and civil society, general",15150,Strengthening civil society,15150.07,Human rights,,Defensa de los derechos en Colombia--beneficiary--VICTIMAS DE LA VIOLENCIA,COL135,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--APOYO PARA LA IMPLEMENTACIÃƒâ€œN DE UN SISTEMA DE INFORMACIÃƒâ€œN CON COBERTURA NACIONAL--translation--SUPPORT FOR THE IMPLEMENTATION OF A SYSTEM OF INFORMATION WITH NATIONAL COVERAGE,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151,"Government and civil society, general",15150,Strengthening civil society,15150.08,Free flow of information,,Apoyar el proceso de sistematizaciÃƒÂ³n de informaciÃƒÂ³n del IHNFA--benefciary,COL610,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Afro para Afro: ConsolidaciÃƒÂ³n del proceso de empoderamiento de la mesa municipal de mujeres de Tumaco - NariÃƒÂ±o--translation--Afro to Afro: consolidation of the process of empowerment of the women of Tumaco ÃƒÂ¤ÃƒÂ³ÃƒÂ± NariÃƒÂ­Ã‚Â±o municipal Bureau,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151,"Government and civil society, general",15150,Strengthening civil society,15150.09,Women's equality organisations and institutions,,"Las mujeres afrocolombianas acceden y ejercen plenamente sus derechos sociales, polÃƒÂ­ticos y civiles, econÃƒÂ³micos y culturales y aportan a la construcciÃƒÂ³n de paz en el Municipio de Tumaco.--beneficiary--AFROCOLOMBIANOS, MUJERES, ORGANIZACIONES SOCIALES, INDIGENAS, INSTITUCIONES",COL158,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,"Spanish--Fortalecer al MRE en temas multilaterales como UNASUR, CAN, y Consejo de Seguridad de Naciones Unidas--translation--Strengthen the Ministry issues multilateral as UNASUR, CAN, and United Nations Security Council",Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,152,"Conflict prevention and resolution, peace and security",15210,Security system management and reform,15210.01,"Security system management and reform, activity unspecified or does not fit elsewhere in group",,"Fortalecer al MRE en temas multilaterales como UNASUR, CAN, y Consejo de Seguridad de Naciones Unidas--beneficiary--INSTITUCIONES",COL362,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Programa Suizo para la PromociÃƒÂ³n de la Paz SUIPPCOL - Ruta PacÃƒÂ­fica.--translation--Swiss programme for the promotion of the peace SDC - peaceful route.,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,152,"Conflict prevention and resolution, peace and security",15205,"Conflict prevention and resolution, peace and security, purpose unspecified or does not fit under any other applicable codes",15220.01,Support for civilian peace-building activities,,"La Ruta Pacifica de las Mujeres y la Red de Iniciativas y Comunidades de Paz desde la Base, en alianza con otros actores institucionales y de la sociedad civil, contribuyen con propuestas para la construcciÃƒÂ³n de paz con un enfoque interÃƒÂ©tnico y diferencial en eventuales escenarios de negociaciÃƒÂ³n polÃƒÂ­tica del conflicto.--beneficiary--ORGANIZACIONES SOCIALES",COL89,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Proyectos de varias organizaciones en acciÃƒÂ³n integral contra las minas antipersonales.--translation--Projects of several organizations in comprehensive action against anti-personnel mines.,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,152,"Conflict prevention and resolution, peace and security",15250,Land mine clearance,15250.01,Explosive mine removal,,Combatir los riesgos y las consecuencias relacionados a las minas antipersonales.--beneficiary--VICTIMAS DE LA VIOLENCIA,COL58,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Actividades relacionadas con minas anti-persona--translation--Activities related to mines anti-personnel,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,152,"Conflict prevention and resolution, peace and security",15250,Land mine clearance,15250.01,Explosive mine removal,,Este proyecto busca mejorar la movilidad fÃƒÂ­sica y la calidad de vida de los sobrevivientes de accidentes con minas anti-persona.--beneficiary--VICTIMAS DE LA VIOLENCIA,COL246,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Proyecto Experticia TÃƒÂ©cnica en Desminado Humanitario y Operaciones de Estudios No-TÃƒÂ©cnicos (ENT) en Apoyo a la LiberaciÃƒÂ³n de Tierras y a la RestituciÃƒÂ³n de Tierras en Colombia--translation--Project technical expertise in humanitarian demining and operations studies non-technical (ENT) in supporting the liberation of land and the restitution of lands in Colombia,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,152,"Conflict prevention and resolution, peace and security",15250,Land mine clearance,15250.01,Explosive mine removal,,Establecer las capacidades adecuadas de desminado humanitario en Colombia para responder a la contaminaciÃƒÂ³n de las tierras con minas antipersonal.--benefciary,COL638,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--ConsolidaciÃƒÂ³n de polÃƒÂ­ticas de protecciÃƒÂ³n y prevencion de NNAJ que se encuentran en alto riesgo de reclutamiento en el departamento del Tolima y del Putumayo--translation--Consolidation of policies of protection and prevention of girls and boys who are at high risk of recruitment in the Department of Tolima and Putumayo,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,152,"Conflict prevention and resolution, peace and security",15261,Child soldiers (Prevention and demobilisation) ,15261.02,Support to prevent the recruitment of child soldiers,,"Contribuir a la promociÃƒÂ³n y adopciÃƒÂ³n de polÃƒÂ­ticas publicas para favorecer la disminucion del reclutamiento de NNAJ, enfocandose en acciones de prevencion y proteccion de los NNAJ en zonas de conflicto armado en Colombia.--beneficiary--INFANCIA Y ADOLESCENCIA",COL182,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Red de proteccion especial - colombia: garantias y oportunidades para niÃƒÂ±os y niÃƒÂ±as afectados por el conflicto armado--translation--Special protection network - colombia: guarantees and opportunities for children affected by armed conflict,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,152,"Conflict prevention and resolution, peace and security",15261,Child soldiers (Prevention and demobilisation) ,15261.02,Support to prevent the recruitment of child soldiers,,"Contribuir a la protecciÃƒÂ³n integral de niÃƒÂ±os, niÃƒÂ±as y jÃƒÂ³venes (comprendidos entre los 10 a los 18 aÃƒÂ±os de edad) en riesgo de reclutamiento o amenaza de grupos armados en BogotÃƒÂ¡ y el departamento del Cauca--benefciary",COL684,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,"Spanish--Apoyar el proyecto RedesColombia del MRE, que busca fortalecer el capital social entre los colombianos a travÃƒÂ©s de la promociÃƒÂ³n de la creaciÃƒÂ³n de vÃƒÂ­nculos entre colombianos y personas que tengan vÃƒÂ­nculos e interÃƒÂ©s en Colombia para generar un sistema de redes sociales.--translation--Support the project RedesColombia of the MRE, that seeks to strengthen the capital social among them Colombian through the promotion of the creation of links between Colombian and people that have links e interest in Colombia to generate a system of networks social.",Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,16010,Social/ welfare services,16010.01,"Social/welfare services, activity unspecified or does not fit elsewhere in this group",,"Apoyar el proyecto RedesColombia del MRE, que busca fortalecer el capital social entre los colombianos a travÃƒÂ©s de la promociÃƒÂ³n de la creaciÃƒÂ³n de vÃƒÂ­nculos entre colombianos y personas que tengan vÃƒÂ­nculos e interÃƒÂ©s en Colombia para generar un sistema de redes sociales.--beneficiary--POBLACIÃƒâ€œN EN GENERAL",COL423,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--45Ã‚Â° North East--translation--45Ã‚Å’ÃƒÂ North East,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,16010,Social/ welfare services,16010.02,Social legislation and administration,,Poner en marcha un sistema de monitreo y seguimiento--beneficiary--ORGANIZACIONES SOCIALES,COL517,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Intercambio profesional para el fortalecimiento de capacidades en las organizaciones sociales en Colombia--translation--Professional exchange for capacity-building in social organizations in Colombia,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,16010,Social/ welfare services,16010.03,"Institution capacity building, social welfare services",,Fortalecer a las organizaciones sociales colombianas y sus lÃƒÂ­deres en los temas fundamentales para la mejor gestiÃƒÂ³n con estÃƒÂ¡ndares internacionales.--benefciary,COL690,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Programa para afrodescendientes e indÃƒÂ­genas (ACIP)--translation--Program for Afro-descendants and indigenous (ACIP),Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,16010,Social/ welfare services,16010.05,Support for vulnerable groups,,Mejorar las condiciones socio-econÃƒÂ³micas de los Afrocolombianos y los IndÃƒÂ­genas.--beneficiary--VICTIMAS DE LA VIOLENCIA,COL114,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Proyecto para la construcciÃƒÂ³n de un hogar para primera infancia en Villavieja--translation--Project for the construction of a home for first childhood in Villavieja,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,16010,Social/ welfare services,16010.05,Support for vulnerable groups,,'Contribuir al desarrollo integral de la poblaciÃƒÂ³n infantil en Colombia (apoyo a la estrategia Nacional para la primera infancia ''De Cero a Siempre'')--beneficiary--INFANCIA Y ADOLESCENCIA',COL179,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--ProtecciÃƒÂ³n de niÃƒÂ±os y niÃƒÂ±as afectados por el conflicto armado y la violencia en Colombia--translation--Protection of children and children affected by the conflict armed and the violence in Colombia,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,16010,Social/ welfare services,16010.05,Support for vulnerable groups,,"Los niÃƒÂ±os, niÃƒÂ±as y adolescentes colombianos, sus familias, sus comunidades y autoridades locales, han construido ambientes protectores para mitigar los efectos del conflicto en Colombia--beneficiary--INFANCIA Y ADOLESCENCIA",COL180,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,"Spanish--ReducciÃƒÂ³n de vulnerabilidades y aumento de factores de protecciÃƒÂ³n para niÃƒÂ±os y niÃƒÂ±as, jÃƒÂ³venes y familias en el departamento de cÃƒÂ³rdona (Con prioridad Tierraalta)--translation--Vulnerability reduction and increase in factors of protection for children, young people and families in the Department of crdona (with priority Tierraalta)",Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,16010,Social/ welfare services,16010.05,Support for vulnerable groups,,"Mejorar las condiciones de protecciÃƒÂ³n de los niÃƒÂ±os, niÃƒÂ±as, adolescentes y jÃƒÂ³venes doblemente afectados por el conflicto interno armado y desastres de origen natural en el Deparamento de CÃƒÂ³rdoba, particularmente en el municipio de Tierralta.--beneficiary--VICTIMAS DE LA VIOLENCIA, VICTIMAS DE DESASTRES NATURALES",COL181,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,"Spanish--Asistencia a vÃƒÂ­ctimas civiles de accidentes de Minas Antipersonal y Restos Explosivos de Guerra -MAP y REG- en los departamentos de NariÃƒÂ±o, Cauca y CÃƒÂ³rdoba.--translation--Assistance to victims civilians of accidents of mines anti-personnel and remains explosive of Guerra-MAP and REG-in the departments of NariÃƒÂ­Ã‚Â±o, Cauca and CÃƒÂ­_rdoba.",Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,16010,Social/ welfare services,16010.05,Support for vulnerable groups,,Mejorar las condiciones de vida de 200 vÃƒÂ­ctimas civiles de minas antipersonal -MAP- y restos explosivos de guerra -REG---beneficiary--VICTIMAS DE LA VIOLENCIA,COL286,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,"Spanish--Apoyo a las comunidades e instituciones en la estrategia conjunta de reparaciÃƒÂ³n focalizada en Las Palmas, Municipio de San Jacinto.--translation--Support to communities and institutions in the joint strategy of service focused on Las Palmas, municipality of San Jacinto.",Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,16010,Social/ welfare services,16010.05,Support for vulnerable groups,,Apoyar la participaciÃƒÂ³n de las comunidades en la implementaciÃƒÂ³n de la estrategia de reparaciÃƒÂ³n focalizada apoyando la articulaciÃƒÂ³n de las Unidades de VÃƒÂ­ctimas y Tierras.--beneficiary--VICTIMAS DE LA VIOLENCIA,COL332,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Apoyo a la Red de ProtecciÃƒÂ³n Social en Colombia--translation--Support to the network of protection Social in Colombia,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,16010,Social/ welfare services,16010.05,Support for vulnerable groups,,"Consolidar el rediseÃƒÂ±o de Familias en AcciÃƒÂ³n (FeA), en particular en lo que se refiere a dos ÃƒÂ¡reas principales: i) la vinculaciÃƒÂ³n del programa con iniciativas prioritarias de polÃƒÂ­tica, como son la Estrategia de Cero a Siempre y el Componente JÃƒÂ³venes en AcciÃƒÂ³n; y ii) la generaciÃƒÂ³n y sistematizaciÃƒÂ³n de conocimiento riguroso relacionado con MFeA.--beneficiary--POBLACIÃƒâ€œN EN GENERAL",COL333,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Modelo de cuidado integral e intercultural de la Primera Infancia Wayuu--translation--Model of intercultural and comprehensive care of the first Wayuu children,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,16010,Social/ welfare services,16010.05,Support for vulnerable groups,,11 comunidades Wayuu seleccionadas implementan las bases conceptuales y operativas del modelo de cuidado integral intercultural para la primera infancia--beneficiary--INDIGENAS,COL390,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Ataques a LÃƒÂ­deres de Personas Desplazadas y Comunidades Afro-Colombianas--translation--Attacks to leaders of people displaced and communities Afro,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,16010,Social/ welfare services,16010.05,Support for vulnerable groups,,"Crear conciencia y promover el reconocimiento y la rendiciÃƒÂ³n de cuentas por los abusos contra los grupos vulnerables en Colombia--beneficiary--AFROCOLOMBIANOS, POBLACIÃƒâ€œN DESPLAZADA",COL476,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--InclusiÃƒÂ³n social en la RegiÃƒÂ³n Andina y el Cono Sur: multimedia para el Aniversario 50 de la FundaciÃƒÂ³n Ford--translation--Social inclusion in the Andean Region and the Southern Cone: multimedia for the 50 anniversary of the Ford Foundation,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,16010,Social/ welfare services,16010.05,Support for vulnerable groups,,"Incrementar la visibilidad de temas de inclusiÃƒÂ³n social en la RegiÃƒÂ³n Andina y Cono Sur, y promover debate sobre los desafÃƒÂ­os y oportunidades de avance en estos ÃƒÂ¡mbitos--beneficiary--AFROCOLOMBIANOS, INDIGENAS",COL478,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Desarrollar un cambio social y el premio al liderazgo con un enfoque en los afrodescendientes y los pueblos indÃƒÂ­genas--translation--Develop a social change and the award for the leadership with a focus on people of African descent and indigenous peoples,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,16010,Social/ welfare services,16010.05,Support for vulnerable groups,,"Desarrollar un cambio social y el premio al liderazgo con un enfoque en los afrodescendientes y los pueblos indÃƒÂ­genas--beneficiary--AFROCOLOMBIANOS, INDIGENAS",COL483,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
